tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
5232,min:26580398,39,36394182205,68724326401,11580,405184
5233,min:26580399,32,23709847072,68724326401,11580,405184
5234,min:26580400,37,10881804937,68724326401,11580,405184
5235,min:26580401,35,40373892952,68724326401,11580,405184
5236,min:26580402,38,46046654416,68724326401,11580,405184
5237,min:26580403,36,22429091887,68724326401,11580,405184
5238,min:26580404,37,16874141798,68724326401,11580,405184
5239,min:26580405,36,5547100349,68724326401,11580,405184
5240,min:26580406,35,42147168958,68724326401,11580,405184
5241,min:26580407,36,33628847700,68724326401,11580,405184
5242,min:26580408,39,58274196254,68724326401,11580,405184
5243,min:26580409,33,65316777738,68724326401,11580,405184
5244,min:26580410,35,27134398267,68724326401,11580,405184
5245,min:26580411,34,39586969326,68724326401,11580,405184
5246,min:26580412,36,29730200276,68724326401,11580,405184
5247,min:26580413,35,28168360870,68724326401,11580,405184
5248,min:26580414,39,4688519723,68724326401,11580,405184
5249,min:26580415,36,51137268457,68724326401,11580,405184
5250,min:26580416,33,34184646451,68724326401,11580,405184
5251,min:26580417,39,2141697333,68724326401,11580,405184
5252,min:26580418,37,44491660693,68724326401,11580,405184
5253,min:26580419,36,45471769575,68724326401,11580,405184
5254,min:26580420,35,61469367188,68724326401,11580,405184
5255,min:26580421,37,45936191731,68724326401,11580,405184
5256,min:26580422,33,28974865370,68724326401,11580,405184
5257,min:26580423,36,24651042213,68724326401,11580,405184
5258,min:26580424,38,24856303130,68724326401,11580,405184
5259,min:26580425,35,55071839653,68724326401,11580,405184
5260,min:26580426,37,15360838876,68724326401,11580,405184
5261,min:26580427,36,67658998114,68724326401,11580,405184
5262,min:26580428,35,46685209616,68724326401,11580,405184
5263,min:26580429,34,17641730076,68724326401,11580,405184
5264,min:26580430,38,30550035609,68724326401,11580,405184
5265,min:26580431,38,67746653011,68724326401,11580,405184
5266,min:26580432,35,48338255968,68724326401,11580,405184
5267,min:26580433,36,41524248223,68724326401,11580,405184
5268,min:26580434,41,26333909805,68724326401,11580,405184
5269,min:26580435,35,46645057228,68724326401,11580,405184
5270,min:26580436,35,24954848833,68724326401,11580,405184
5271,min:26580437,37,51233846543,68724326401,11580,405184
5272,min:26580438,35,48512846434,68724326401,11580,405184
5273,min:26580439,34,32432961753,68724326401,11580,405184
5274,min:26580440,36,669797023,68724326401,11580,405184
5275,min:26580441,33,51143891774,68724326401,11580,405184
5276,min:26580442,35,39117304248,68724326401,11580,405184
5277,min:26580443,37,9651313025,68724326401,11580,405184
5278,min:26580444,36,19749905187,68724326401,11580,405184
5279,min:26580445,35,49457135604,68724326401,11580,405184
5280,min:26580446,37,19691374373,68724326401,11580,405184
5281,min:26580447,34,33672990010,68724326401,11580,405184
5282,min:26580448,36,62279364647,68724326401,11580,405184
5283,min:26580449,37,58366030885,68724326401,11580,405184
5284,min:26580450,36,52516578615,68724326401,11580,405184
5285,min:26580451,36,50940006437,68724326401,11580,405184
5286,min:26580452,35,28477228270,68724326401,11580,405184
5287,min:26580453,35,54024284647,68724326401,11580,405184
5288,min:26580454,38,39392823222,68724326401,11580,405184
5289,min:26580455,35,21428663674,68724326401,11580,405184
5290,min:26580456,34,19668300695,68724326401,11580,405184
5291,min:26580457,37,61873563370,68724326401,11580,405184
5292,min:26580458,34,7887879454,68724326401,11580,405184
5293,min:26580459,34,25536789683,68724326401,11580,405184
5294,min:26580460,37,21271179589,68724326401,11580,405184
5295,min:26580461,38,1572930800,68724326401,11580,405184
5296,min:26580462,38,57539802373,68724326401,11580,405184
5297,min:26580463,36,25144824917,68724326401,11580,405184
5298,min:26580464,37,42742030022,68724326401,11580,405184
5299,min:26580465,32,19387830785,68724326401,11580,405184
5300,min:26580466,38,14909070034,68724326401,11580,405184
5301,min:26580467,36,25709511382,68724326401,11580,405184
5302,min:26580468,33,68299645044,68724326401,11580,405184
5303,min:26580469,38,52558652842,68724326401,11580,405184
5304,min:26580470,40,5433374687,68724326401,11580,405184
5305,min:26580471,40,44957238118,68724326401,11580,405184
5306,min:26580472,36,5682735130,68724326401,11580,405184
5307,min:26580473,40,46604212132,68724326401,11580,405184
5308,min:26580474,37,17151217121,68724326401,11580,405184
5309,min:26580475,38,6022410971,68724326401,11580,405184
5310,min:26580476,38,31832952226,68724326401,11580,405184
5311,min:26580477,34,67015789038,68724326401,11580,405184
5312,min:26580478,36,18600013788,68724326401,11580,405184
5313,min:26580479,38,23823438562,68724326401,11580,405184
5314,min:26580480,35,12805069073,68724326401,11580,405184
5315,min:26580481,35,4559474922,68724326401,11580,405184
5316,min:26580482,38,25424639164,68724326401,11580,405184
5317,min:26580483,41,28765260805,68724326401,11580,405184
5318,min:26580484,37,53512454036,68724326401,11580,405184
5319,min:26580485,38,59746379648,68724326401,11580,405184
5320,min:26580486,34,38218751370,68724326401,11580,405184
5321,min:26580487,35,18346591446,68724326401,11580,405184
5322,min:26580488,34,36447011935,68724326401,11580,405184
5323,min:26580489,35,14046383768,68724326401,11580,405184
5324,min:26580490,39,52733526985,68724326401,11580,405184
5325,min:26580491,37,41187791828,68724326401,11580,405184
5326,min:26580492,39,49882600494,68724326401,11580,405184
5327,min:26580493,35,41651168028,68724326401,11580,405184
5328,min:26580494,37,42322467901,68724326401,11580,405184
5329,min:26580495,39,47647034997,68724326401,11580,405184
5330,min:26580496,35,66738347724,68724326401,11580,405184
5331,min:26580497,38,57258472698,68724326401,11580,405184
5332,min:26580498,39,33603094775,68724326401,11580,405184
5333,min:26580499,36,40954683837,68724326401,11580,405184
5334,min:26580500,37,65233420892,68724326401,11580,405184
5335,min:26580501,36,46201817607,68724326401,11580,405184
5336,min:26580502,35,3496918532,68724326401,11580,405184
5337,min:26580503,32,67985945766,68724326401,11580,405184
5338,min:26580504,38,68070925481,68724326401,11580,405184
5339,min:26580505,34,51043980206,68724326401,11580,405184
5340,min:26580506,37,1973211087,68724326401,11580,405184
5341,min:26580507,37,9621039897,68724326401,11580,405184
5342,min:26580508,37,62683691154,68724326401,11580,405184
5343,min:26580509,32,34534512165,68724326401,11580,405184
5344,min:26580510,35,51028074045,68724326401,11580,405184
5345,min:26580511,36,58137280897,68724326401,11580,405184
5346,min:26580512,34,7424894266,68724326401,11580,405184
5347,min:26580513,40,33011927022,68724326401,11580,405184
5348,min:26580514,33,13170498063,68724326401,11580,405184
5349,min:26580515,33,17154927857,68724326401,11580,405184
5350,min:26580516,33,39561620510,68724326401,11580,405184
5351,min:26580517,40,18983940584,68724326401,11580,405184
5352,min:26580518,35,26074360177,68724326401,11580,405184
5353,min:26580519,40,56112537755,68724326401,11580,405184
5354,min:26580520,36,62202359959,68724326401,11580,405184
5355,min:26580521,33,47825826184,68724326401,11580,405184
5356,min:26580522,37,11694442663,68724326401,11580,405184
5357,min:26580523,36,16641918370,68724326401,11580,405184
5358,min:26580524,35,68540492891,68724326401,11580,405184
5359,min:26580525,38,53182390359,68724326401,11580,405184
5360,min:26580526,36,51693164928,68724326401,11580,405184
5361,min:26580527,34,54360893339,68724326401,11580,405184
5362,min:26580528,38,5670459879,68724326401,11580,405184
5363,min:26580529,39,42064999891,68724326401,11580,405184
5364,min:26580530,39,51590580974,68724326401,11580,405184
5365,min:26580531,35,55480403800,68724326401,11580,405184
5366,min:26580532,35,26203742888,68724326401,11580,405184
5367,min:26580533,37,30415869020,68724326401,11580,405184
5368,min:26580534,35,33255345655,68724326401,11580,405184
5369,min:26580535,34,53293662054,68724326401,11580,405184
5370,min:26580536,36,44767695790,68724326401,11580,405184
5371,min:26580537,35,28718712550,68724326401,11580,405184
5372,min:26580538,35,25890615757,68724326401,11580,405184
5373,min:26580539,35,42610367868,68724326401,11580,405184
5374,min:26580540,37,4237134503,68724326401,11580,405184
5375,min:26580541,37,22740310147,68724326401,11580,405184
5376,min:26580542,37,6350029508,68724326401,11580,405184
5377,min:26580543,35,7951411147,68724326401,11580,405184
5378,min:26580544,36,3021335904,68724326401,11580,405184
5379,min:26580545,38,41477470023,68724326401,11580,405184
5380,min:26580546,35,15409059089,68724326401,11580,405184
5381,min:26580547,33,38063463946,68724326401,11580,405184
5382,min:26580548,36,55613827725,68724326401,11580,405184
5383,min:26580549,34,27277863628,68724326401,11580,405184
5384,min:26580550,36,6882502328,68724326401,11580,405184
5385,min:26580551,37,54126641235,68724326401,11580,405184
5386,min:26580552,37,29794539973,68724326401,11580,405184
5387,min:26580553,34,27429750849,68724326401,11580,405184
5388,min:26580554,38,9851147016,68724326401,11580,405184
5389,min:26580555,36,10654262024,68724326401,11580,405184
5390,min:26580556,32,37232821832,68724326401,11580,405184
5391,min:26580557,33,28505539465,68724326401,11580,405184
5392,min:26580558,34,64116854578,68724326401,11580,405184
5393,min:26580559,33,1431455906,68724326401,11580,405184
5394,min:26580560,35,60585243368,68724326401,11580,405184
5395,min:26580561,36,23906043792,68724326401,11580,405184
5396,min:26580562,35,63958801149,68724326401,11580,405184
5397,min:26580563,34,34808170143,68724326401,11580,405184
5398,min:26580564,33,37527541366,68724326401,11580,405184
5399,min:26580565,35,50632081545,68724326401,11580,405184
5400,min:26580566,37,65645040743,68724326401,11580,405184
5401,min:26580567,32,44945848742,68724326401,11580,405184
5402,min:26580568,33,8353532462,68724326401,11580,405184
5403,min:26580569,33,11232517970,68724326401,11580,405184
5404,min:26580570,38,42434555290,68724326401,11580,405184
5405,min:26580571,35,15110526066,68724326401,11580,405184
5406,min:26580572,37,37924641466,68724326401,11580,405184
5407,min:26580573,34,41158341977,68724326401,11580,405184
5408,min:26580574,38,13351947879,68724326401,11580,405184
5409,min:26580575,32,18013045623,68724326401,11580,405184
5410,min:26580576,37,66813310748,68724326401,11580,405184
5411,min:26580577,37,25550720664,68724326401,11580,405184
5412,min:26580578,34,3434194642,68724326401,11580,405184
5413,min:26580579,33,40940274143,68724326401,11580,405184
5414,min:26580580,37,50823375726,68724326401,11580,405184
5415,min:26580581,36,19603339626,68724326401,11580,405184
5416,min:26580582,35,41147167372,68724326401,11580,405184
5417,min:26580583,35,830370332,68724326401,11580,405184
5418,min:26580584,36,37430578225,68724326401,11580,405184
5419,min:26580585,36,43029256083,68724326401,11580,405184
5420,min:26580586,33,15534781937,68724326401,11580,405184
5421,min:26580587,31,2664333209,68724326401,11580,405184
5422,min:26580588,37,59491174792,68724326401,11580,405184
5423,min:26580589,33,32073393315,68724326401,11580,405184
5424,min:26580590,36,54699826828,68724326401,11580,405184
5425,min:26580591,36,60678545318,68724326401,11580,405184
5426,min:26580592,34,18083835418,68724326401,11580,405184
5427,min:26580593,33,22554938595,68724326401,11580,405184
5428,min:26580594,35,15992765989,68724326401,11580,405184
5429,min:26580595,33,42630488176,68724326401,11580,405184
5430,min:26580596,37,66501394741,68724326401,11580,405184
5431,min:26580597,38,65726603422,68724326401,11580,405184
5432,min:26580598,34,7508330812,68724326401,11580,405184
5433,min:26580599,37,65644486219,68724326401,11580,405184
5434,min:26580600,37,29139158697,68724326401,11580,405184
5435,min:26580601,33,12017989858,68724326401,11580,405184
5436,min:26580602,33,44879003277,68724326401,11580,405184
5437,min:26580603,36,19586130640,68724326401,11580,405184
5438,min:26580604,35,36879947491,68724326401,11580,405184
5439,min:26580605,37,41028134034,68724326401,11580,405184
5440,min:26580606,34,36593098058,68724326401,11580,405184
5441,min:26580607,36,67984837454,68724326401,11580,405184
5442,min:26580608,36,36597078933,68724326401,11580,405184
5443,min:26580609,35,66796517319,68724326401,11580,405184
5444,min:26580610,33,21948529111,68724326401,11580,405184
5445,min:26580611,35,39833026928,68724326401,11580,405184
5446,min:26580612,35,52760329217,68724326401,11580,405184
5447,min:26580613,34,67733580902,68724326401,11580,405184
5448,min:26580614,38,25150884337,68724326401,11580,405184
5449,min:26580615,34,59766967653,68724326401,11580,405184
5450,min:26580616,34,45892183537,68724326401,11580,405184
5451,min:26580617,33,60878582820,68724326401,11580,405184
5452,min:26580618,36,8747176484,68724326401,11580,405184
5453,min:26580619,36,30313250904,68724326401,11580,405184
5454,min:26580620,31,31984005890,68724326401,11580,405184
5455,min:26580621,36,54981692379,68724326401,11580,405184
5456,min:26580622,32,38427144716,68724326401,11580,405184
5457,min:26580623,36,26487830004,68724326401,11580,405184
5458,min:26580624,34,51203386817,68724326401,11580,405184
5459,min:26580625,37,35668087248,68724326401,11580,405184
5460,min:26580626,32,36576869131,68724326401,11580,405184
5461,min:26580627,34,41387384382,68724326401,11580,405184
5462,min:26580628,33,24016697118,68724326401,11580,405184
5463,min:26580629,37,3092122790,68724326401,11580,405184
5464,min:26580630,33,5579503705,68724326401,11580,405184
5465,min:26580631,31,12827458492,68724326401,11580,405184
5466,min:26580632,32,23298036088,68724326401,11580,405184
5467,min:26580633,34,25100602771,68724326401,11580,405184
5468,min:26580634,35,35057342904,68724326401,11580,405184
5469,min:26580635,32,22545102905,68724326401,11580,405184
5470,min:26580636,38,22213717577,68724326401,11580,405184
5471,min:26580637,35,4555026144,68724326401,11580,405184
5472,min:26580638,33,38199298977,68724326401,11580,405184
5473,min:26580639,35,23548678116,68724326401,11580,405184
5474,min:26580640,33,58885671331,68724326401,11580,405184
5475,min:26580641,35,51230369028,68724326401,11580,405184
5476,min:26580642,32,5001386501,68724326401,11580,405184
5477,min:26580643,33,59502697228,68724326401,11580,405184
5478,min:26580644,33,56933679749,68724326401,11580,405184
5479,min:26580645,32,33904394127,68724326401,11580,405184
5480,min:26580646,37,49174966234,68724326401,11580,405184
5481,min:26580647,36,5950720003,68724326401,11580,405184
5482,min:26580648,31,11195817636,68724326401,11580,405184
5483,min:26580649,34,4347678403,68724326401,11580,405184
5484,min:26580650,38,21417490408,68724326401,11580,405184
5485,min:26580651,35,14449414230,68724326401,11580,405184
5486,min:26580652,35,50824529437,68724326401,11580,405184
5487,min:26580653,31,12823756780,68724326401,11580,405184
5488,min:26580654,37,47985821209,68724326401,11580,405184
5489,min:26580655,34,41277468989,68724326401,11580,405184
5490,min:26580656,35,23617644038,68724326401,11580,405184
5491,min:26580657,34,9665911908,68724326401,11580,405184
5492,min:26580658,37,55658017804,68724326401,11580,405184
5493,min:26580659,34,24147383017,68724326401,11580,405184
5494,min:26580660,39,56905203317,68724326401,11580,405184
5495,min:26580661,36,49513614016,68724326401,11580,405184
5496,min:26580662,34,53743307372,68724326401,11580,405184
5497,min:26580663,35,62106484086,68724326401,11580,405184
5498,min:26580664,36,18876705747,68724326401,11580,405184
5499,min:26580665,34,63753035375,68724326401,11580,405184
5500,min:26580666,32,15769738001,68724326401,11580,405184
5501,min:26580667,32,22542920640,68724326401,11580,405184
5502,min:26580668,33,3095739798,68724326401,11580,405184
5503,min:26580669,33,39477979883,68724326401,11580,405184
5504,min:26580670,34,68006867429,68724326401,11580,405184
5505,min:26580671,34,22472074020,68724326401,11580,405184
5506,min:26580672,34,61006268704,68724326401,11580,405184
5507,min:26580673,33,44065190158,68724326401,11580,405184
5508,min:26580674,37,34289765789,68724326401,11580,405184
5509,min:26580675,34,64623125375,68724326401,11580,405184
5510,min:26580676,38,55177787778,68724326401,11580,405184
5511,min:26580677,32,45745658200,68724326401,11580,405184
5512,min:26580678,35,48589006678,68724326401,11580,405184
5513,min:26580679,37,45616088820,68724326401,11580,405184
5514,min:26580680,35,24375169484,68724326401,11580,405184
5515,min:26580681,36,49122886422,68724326401,11580,405184
5516,min:26580682,36,14473412727,68724326401,11580,405184
5517,min:26580683,38,63115348059,68724326401,11580,405184
5518,min:26580684,34,55480127446,68724326401,11580,405184
5519,min:26580685,35,10936760673,68724326401,11580,405184
5520,min:26580686,33,20189733869,68724326401,11580,405184
5521,min:26580687,34,63106644278,68724326401,11580,405184
5522,min:26580688,35,17702415171,68724326401,11580,405184
5523,min:26580689,34,54285329074,68724326401,11580,405184
5524,min:26580690,34,65165518308,68724326401,11580,405184
5525,min:26580691,35,54814256264,68724326401,11580,405184
5526,min:26580692,35,31516643797,68724326401,11580,405184
5527,min:26580693,33,36795558426,68724326401,11580,405184
5528,min:26580694,37,44363702137,68724326401,11580,405184
5529,min:26580695,38,28997876258,68724326401,11580,405184
5530,min:26580696,34,20040674286,68724326401,11580,405184
5531,min:26580697,35,29162077306,68724326401,11580,405184
5532,min:26580698,37,13239088164,68724326401,11580,405184
5533,min:26580699,34,10147437685,68724326401,11580,405184
5534,min:26580700,29,54326827915,68724326401,11580,405184
5535,min:26580701,36,57165426546,68724326401,11580,405184
5536,min:26580702,37,18679123360,68724326401,11580,405184
5537,min:26580703,36,29698682954,68724326401,11580,405184
5538,min:26580704,36,48751171446,68724326401,11580,405184
5539,min:26580705,36,46913573024,68724326401,11580,405184
5540,min:26580706,39,52936084929,68724326401,11580,405184
5541,min:26580707,32,997631428,68724326401,11580,405184
5542,min:26580708,36,7026347880,68724326401,11580,405184
5543,min:26580709,38,40057270027,68724326401,11580,405184
5544,min:26580710,40,9627662933,68724326401,11580,405184
5545,min:26580711,36,41769732040,68724326401,11580,405184
5546,min:26580712,36,11735801449,68724326401,11580,405184
5547,min:26580713,35,17385445285,68724326401,11580,405184
5548,min:26580714,36,13534907959,68724326401,11580,405184
5549,min:26580715,36,19507795890,68724326401,11580,405184
5550,min:26580716,37,58563543424,68724326401,11580,405184
5551,min:26580717,34,65614077829,68724326401,11580,405184
5552,min:26580718,37,14253135687,68724326401,11580,405184
5553,min:26580719,32,7121890246,68724326401,11580,405184
5554,min:26580720,35,41880526916,68724326401,11580,405184
5555,min:26580721,38,32828549836,68724326401,11580,405184
5556,min:26580722,35,29031423089,68724326401,11580,405184
5557,min:26580723,39,11461946915,68724326401,11580,405184
5558,min:26580724,34,307102132,68724326401,11580,405184
5559,min:26580725,39,15120249304,68724326401,11580,405184
5560,min:26580726,31,38612595044,68724326401,11580,405184
5561,min:26580727,34,15013171755,68724326401,11580,405184
5562,min:26580728,32,55073555231,68724326401,11580,405184
5563,min:26580729,29,11845934703,68724326401,11580,405184
5564,min:26580730,35,60585310403,68724326401,11580,405184
5565,min:26580731,35,61853113901,68724326401,11580,405184
5566,min:26580732,33,48965785755,68724326401,11580,405184
5567,min:26580733,33,39291625160,68724326401,11580,405184
5568,min:26580734,35,49179774706,68724326401,11580,405184
5569,min:26580735,39,60302926143,68724326401,11580,405184
5570,min:26580736,35,37384933605,68724326401,11580,405184
5571,min:26580737,35,66243954411,68724326401,11580,405184
5572,min:26580738,34,65935325295,68724326401,11580,405184
5573,min:26580739,38,24883622834,68724326401,11580,405184
5574,min:26580740,31,68722921024,68724326401,11580,405184
5575,min:26580741,36,59863853178,68724326401,11580,405184
5576,min:26580742,34,35619947367,68724326401,11580,405184
5577,min:26580743,34,43491531569,68724326401,11580,405184
5578,min:26580744,35,30046706654,68724326401,11580,405184
5579,min:26580745,38,24118452111,68724326401,11580,405184
5580,min:26580746,36,19171888512,68724326401,11580,405184
5581,min:26580747,35,1006067592,68724326401,11580,405184
5582,min:26580748,34,16114904749,68724326401,11580,405184
5583,min:26580749,36,55621867727,68724326401,11580,405184
5584,min:26580750,32,27408288940,68724326401,11580,405184
5585,min:26580751,35,164251598,68724326401,11580,405184
5586,min:26580752,33,1756551426,68724326401,11580,405184
5587,min:26580753,35,41323483510,68724326401,11580,405184
5588,min:26580754,36,66478687905,68724326401,11580,405184
5589,min:26580755,36,30795723038,68724326401,11580,405184
5590,min:26580756,39,28293250652,68724326401,11580,405184
5591,min:26580757,35,25982892248,68724326401,11580,405184
5592,min:26580758,35,44216703885,68724326401,11580,405184
5593,min:26580759,35,14408008097,68724326401,11580,405184
5594,min:26580760,35,66314383918,68724326401,11580,405184
5595,min:26580761,34,1402374626,68724326401,11580,405184
5596,min:26580762,34,36469693576,68724326401,11580,405184
5597,min:26580763,30,13672051073,68724326401,11580,405184
5598,min:26580764,37,46488874889,68724326401,11580,405184
5599,min:26580765,35,40337794936,68724326401,11580,405184
5600,min:26580766,34,42447331681,68724326401,11580,405184
5601,min:26580767,37,13597378167,68724326401,11580,405184
5602,min:26580768,34,55229794481,68724326401,11580,405184
5603,min:26580769,35,29066713025,68724326401,11580,405184
5604,min:26580770,32,56723934045,68724326401,11580,405184
5605,min:26580771,36,66019945922,68724326401,11580,405184
5606,min:26580772,36,26781685233,68724326401,11580,405184
5607,min:26580773,35,5484611800,68724326401,11580,405184
5608,min:26580774,36,46728076796,68724326401,11580,405184
5609,min:26580775,36,30018779111,68724326401,11580,405184
5610,min:26580776,32,35977462231,68724326401,11580,405184
5611,min:26580777,36,9620688366,68724326401,11580,405184
5612,min:26580778,34,36423138769,68724326401,11580,405184
5613,min:26580779,33,1049673189,68724326401,11580,405184
5614,min:26580780,35,6111273382,68724326401,11580,405184
5615,min:26580781,35,32837286356,68724326401,11580,405184
5616,min:26580782,35,60052681331,68724326401,11580,405184
5617,min:26580783,36,54976335360,68724326401,11580,405184
5618,min:26580784,34,35948049866,68724326401,11580,405184
5619,min:26580785,34,30661747800,68724326401,11580,405184
5620,min:26580786,35,11091758464,68724326401,11580,405184
5621,min:26580787,33,50641593674,68724326401,11580,405184
5622,min:26580788,34,44031478326,68724326401,11580,405184
5623,min:26580789,37,28403036821,68724326401,11580,405184
5624,min:26580790,38,22005748433,68724326401,11580,405184
5625,min:26580791,34,33617501385,68724326401,11580,405184
5626,min:26580792,37,9924539198,68724326401,11580,405184
5627,min:26580793,39,69455636,68724326401,11580,405184
5628,min:26580794,35,47491460113,68724326401,11580,405184
5629,min:26580795,33,7512074033,68724326401,11580,405184
5630,min:26580796,38,11368261712,68724326401,11580,405184
5631,min:26580797,30,58296940704,68724326401,11580,405184
5632,min:26580798,35,39192675443,68724326401,11580,405184
5633,min:26580799,36,24278531955,68724326401,11580,405184
5634,min:26580800,34,20872071974,68724326401,11580,405184
5635,min:26580801,34,14630510488,68724326401,11580,405184
5636,min:26580802,36,36600091203,68724326401,11580,405184
5637,min:26580803,32,58198027130,68724326401,11580,405184
5638,min:26580804,34,20856990994,68724326401,11580,405184
5639,min:26580805,37,37357143969,68724326401,11580,405184
5640,min:26580806,36,9203824277,68724326401,11580,405184
5641,min:26580807,35,66621765903,68724326401,11580,405184
5642,min:26580808,35,35646137928,68724326401,11580,405184
5643,min:26580809,34,58387628048,68724326401,11580,405184
5644,min:26580810,36,29162684490,68724326401,11580,405184
5645,min:26580811,34,3540157573,68724326401,11580,405184
5646,min:26580812,38,16091742329,68724326401,11580,405184
5647,min:26580813,34,56755466975,68724326401,11580,405184
5648,min:26580814,35,67492716315,68724326401,11580,405184
5649,min:26580815,35,47174515541,68724326401,11580,405184
5650,min:26580816,33,31771496441,68724326401,11580,405184
5651,min:26580817,33,65445356727,68724326401,11580,405184
5652,min:26580818,38,26298007226,68724326401,11580,405184
5653,min:26580819,40,58922781846,68724326401,11580,405184
5654,min:26580820,34,18310304396,68724326401,11580,405184
5655,min:26580821,37,27118831718,68724326401,11580,405184
5656,min:26580822,39,36993810293,68724326401,11580,405184
5657,min:26580823,34,66328204897,68724326401,11580,405184
5658,min:26580824,35,57655363809,68724326401,11580,405184
5659,min:26580825,36,3399815427,68724326401,11580,405184
5660,min:26580826,35,65626881976,68724326401,11580,405184
5661,min:26580827,32,2773500408,68724326401,11580,405184
5662,min:26580828,36,10623905248,68724326401,11580,405184
5663,min:26580829,36,9509891520,68724326401,11580,405184
5664,min:26580830,36,45054652618,68724326401,11580,405184
5665,min:26580831,33,21301611242,68724326401,11580,405184
5666,min:26580832,35,44798315995,68724326401,11580,405184
5667,min:26580833,33,56199064777,68724326401,11580,405184
5668,min:26580834,37,56210032994,68724326401,11580,405184
5669,min:26580835,38,48606510156,68724326401,11580,405184
5670,min:26580836,34,5262009053,68724326401,11580,405184
5671,min:26580837,39,27381576724,68724326401,11580,405184
5672,min:26580838,38,12844860536,68724326401,11580,405184
5673,min:26580839,40,27135889692,68724326401,11580,405184
5674,min:26580840,38,36762124180,68724326401,11580,405184
5675,min:26580841,34,61268257020,68724326401,11580,405184
5676,min:26580842,35,52036667920,68724326401,11580,405184
5677,min:26580843,36,51527215188,68724326401,11580,405184
5678,min:26580844,33,53972057925,68724326401,11580,405184
5679,min:26580845,35,23297850632,68724326401,11580,405184
5680,min:26580846,35,56852459745,68724326401,11580,405184
5681,min:26580847,36,56607813457,68724326401,11580,405184
5682,min:26580848,38,29687442466,68724326401,11580,405184
5683,min:26580849,39,58458897396,68724326401,11580,405184
5684,min:26580850,36,16519492979,68724326401,11580,405184
5685,min:26580851,35,25035800358,68724326401,11580,405184
5686,min:26580852,33,47716968507,68724326401,11580,405184
5687,min:26580853,37,8787143788,68724326401,11580,405184
5688,min:26580854,35,7238419006,68724326401,11580,405184
5689,min:26580855,36,67043887248,68724326401,11580,405184
5690,min:26580856,39,4469424448,68724326401,11580,405184
5691,min:26580857,35,66727906555,68724326401,11580,405184
5692,min:26580858,34,3476612670,68724326401,11580,405184
5693,min:26580859,38,5932950501,68724326401,11580,405184
5694,min:26580860,36,37534260487,68724326401,11580,405184
5695,min:26580861,36,59457812872,68724326401,11580,405184
5696,min:26580862,36,54236645351,68724326401,11580,405184
5697,min:26580863,34,38236844057,68724326401,11580,405184
5698,min:26580864,33,16175879590,68724326401,11580,405184
5699,min:26580865,37,37737330086,68724326401,11580,405184
5700,min:26580866,33,57705016714,68724326401,11580,405184
5701,min:26580867,38,51015111611,68724326401,11580,405184
5702,min:26580868,37,48480477483,68724326401,11580,405184
5703,min:26580869,31,51663469725,68724326401,11580,405184
5704,min:26580870,36,64083991065,68724326401,11580,405184
5705,min:26580871,38,25106697483,68724326401,11580,405184
5706,min:26580872,39,17470027361,68724326401,11580,405184
5707,min:26580873,35,27319602866,68724326401,11580,405184
5708,min:26580874,39,43238948361,68724326401,11580,405184
5709,min:26580875,32,16502751209,68724326401,11580,405184
5710,min:26580876,31,64541710865,68724326401,11580,405184
5711,min:26580877,36,58973048475,68724326401,11580,405184
5712,min:26580878,36,41393632536,68724326401,11580,405184
5713,min:26580879,39,12642892114,68724326401,11580,405184
5714,min:26580880,37,39879489774,68724326401,11580,405184
5715,min:26580881,36,32910651597,68724326401,11580,405184
5716,min:26580882,36,30586483660,68724326401,11580,405184
5717,min:26580883,34,1887292997,68724326401,11580,405184
5718,min:26580884,33,35912862640,68724326401,11580,405184
5719,min:26580885,36,47494689014,68724326401,11580,405184
5720,min:26580886,33,4901553544,68724326401,11580,405184
5721,min:26580887,31,57392426798,68724326401,11580,405184
5722,min:26580888,34,50854461731,68724326401,11580,405184
5723,min:26580889,36,24470567938,68724326401,11580,405184
5724,min:26580890,40,6504274284,68724326401,11580,405184
5725,min:26580891,35,11031607614,68724326401,11580,405184
5726,min:26580892,35,34956220843,68724326401,11580,405184
5727,min:26580893,31,48790184418,68724326401,11580,405184
5728,min:26580894,34,27885599310,68724326401,11580,405184
5729,min:26580895,34,38137993558,68724326401,11580,405184
5730,min:26580896,35,19106939739,68724326401,11580,405184
5731,min:26580897,36,45056432992,68724326401,11580,405184
5732,min:26580898,33,44697779449,68724326401,11580,405184
5733,min:26580899,31,46779707616,68724326401,11580,405184
5734,min:26580900,31,15125817028,68724326401,11580,405184
5735,min:26580901,29,26435330595,68724326401,11580,405184
5736,min:26580902,36,61537630277,68724326401,11580,405184
5737,min:26580903,36,46088391735,68724326401,11580,405184
5738,min:26580904,35,62277099358,68724326401,11580,405184
5739,min:26580905,32,21894953311,68724326401,11580,405184
5740,min:26580906,36,54151633653,68724326401,11580,405184
5741,min:26580907,34,59871586437,68724326401,11580,405184
5742,min:26580908,34,40757983326,68724326401,11580,405184
5743,min:26580909,36,13317153561,68724326401,11580,405184
5744,min:26580910,36,67237715865,68724326401,11580,405184
5745,min:26580911,31,41504371777,68724326401,11580,405184
5746,min:26580912,36,51261569950,68724326401,11580,405184
5747,min:26580913,34,15625318021,68724326401,11580,405184
5748,min:26580914,36,2739371336,68724326401,11580,405184
